"Event ID","Event Name","Category","Topic","Code","Attendees","Waitlisted","Starts On","Status","Ends On",
"13009","Chamber Music - Dan Shulman Presents - Sunday, July 26th, 2020 at 4pm","Music Performances","","6021-02","21","0","07/26/2020","INACTIVE","07/26/2020",
"12753","Broadway Bound - Summer Teen Theatre - Performance - Saturday, July 25th at 7pm","Theater Performances","","3021-03","0","0","07/25/2020","INACTIVE","07/25/2020",
"12793","Performance -  Children's Summer Theater (Ages 5-7) Friday, July 24th at 12pm","Children's Theater","","3021-04","0","0","07/24/2020","INACTIVE","07/24/2020",
"12788","Children's Theater (Ages 5-7) - July 13th - July 24th, 2020, Monday-Friday 9am-12pm","Children's Theater","Sierra Funck","2021-","6","0","07/24/2020","INACTIVE","07/24/2020",
"12737","Broadway Bound - Teen Theatre (Ages 13-18)  2 Weeks, July 13th - July 24th, 2020. 1pm - 4pm","Theater/Acting Classes ","","","21","0","07/24/2020","INACTIVE","07/24/2020",
"12748","Broadway Bound - Summer Teen Theatre - Performance - Friday, July 24th at 7pm","Theater Performances","","3021-03","0","0","07/24/2020","INACTIVE","07/24/2020",
"12778","Afternoon Arts - Week 4: Monday-Friday July 20th - July 24th, 2020. 12pm - 4pm**CANCELLED**","Children's Art Classes","Nicole Cartin","2021-08","0","0","07/20/2020","INACTIVE","07/20/2020",
"12758","Broadway Bound - Summer Teen Theatre - Performance - Sunday, July 19th at 2pm**CANCELLED**","Theater Performances","","","0","0","07/19/2020","INACTIVE","07/19/2020",
"12932","Beginning Tai Ji & Qi Gong (All Ages),  Thursdays, July 16th - Aug 20th.  8:00 to 9:30am*CANCELLED*","Martial Arts ","Scott Carrino","1121-00","0","0","07/16/2020","INACTIVE","07/16/2020",
"12937","Barre Fit (All Ages) - Thursdays, July 16th - August 20th.  10:00 to 10:45am**CANCELLED**","Ballet","Elizabeth Call","1021-19","0","0","07/16/2020","INACTIVE","07/16/2020",
"12962","Adult Tap (Ages 11 & Up) - Thursdays, July 16th - August 27th. 7:00 to 7:45pm**CANCELLED**","Tap Dance","Lindsay Shaner","1021-20","0","0","07/16/2020","INACTIVE","07/16/2020",
"12907","Continuing Tai Ji, Tuesdays, July 14th - August 18, 8:00 - 9:30am**CANCELLED**","Martial Arts ","Scott Carrino","1121-00","0","0","07/14/2020","INACTIVE","07/14/2020",
"13015","The Body in Motion Workshop - Mondays, July 13th - August 17th.  7 to 8pm**CANCELLED**","Dance Workshops","Elizabeth Margolius","1021-21","0","0","07/13/2020","INACTIVE","07/13/2020",
"12881","Gyrokinesis® - Sit Down & Shape Up! - Monday Evenings, July 13th - Aug 3rd. 7pm-8pm**CANCELLED**","Fitness & Movement Classes","Jacquie Farbman","1421","0","0","07/13/2020","INACTIVE","07/13/2020",
"12773","Afternoon Arts - Week 3: Monday-Friday July 13th - July 17th, 2020. 12pm - 4pm**CANCELLED**","Children's Art Classes","Nicole Cartin","","0","0","07/13/2020","INACTIVE","07/13/2020",
"13004","Chamber Music - Dan Shulman Presents - Sunday, July 12th, 2020 at 6pm*Cancelled*","Music Performances","","6021-01","0","0","07/12/2020","INACTIVE","07/12/2020",
"12999","Chamber Music - Dan Shulman Presents - Sunday, July 12th, 2020 at 4pm","Music Performances","","","20","0","07/12/2020","INACTIVE","07/12/2020",
"12798","Performance -  Children's Theater Friday, July 10th, 2020 at 5pm**CANCELLED**","Children's Theater","","3021-","0","0","07/10/2020","INACTIVE","07/10/2020",
"12768","Afternoon Arts - Week 2: Monday-Friday July 6th - July 10th, 2020. 12pm - 4pm**CANCELLED**","Children's Art Classes","Nicole Cartin","","0","0","07/06/2020","INACTIVE","07/06/2020",
"12783","Children's Theater - Session 1: June 29th - July 10th, 2020, Monday-Friday 9am-12pm**CANCELLED**","Children's Theater","Sierra Funck","2021-","0","0","06/29/2020","INACTIVE","06/29/2020",
"12763","Afternoon Arts - Week 1: Monday-Friday June 29th - July 3rd, 2020. 12pm - 4pm**CANCELLED**","Children's Art Classes","Nicole Cartin","","0","0","06/29/2020","INACTIVE","06/29/2020",
"12433","Year-end Dance Showcase 2020 - Saturday, June 20th at 4:30pm and 7:00pm**CANCELLED**","Dance Performances","","6020-11","0","0","06/20/2020","INACTIVE","06/20/2020",
"12361","Music from Salem - Viola/Violin Seminar Concert, Sunday, June 14th, 2020 at 4pm","Music from Salem Performances","","5020-07","0","0","06/14/2020","INACTIVE","06/14/2020",
"12356","Music from Salem - Cello Seminar Performance, Sunday, June 7th, 2020 at 4pm","Music from Salem Performances","","5020-06","0","0","06/07/2020","INACTIVE","06/07/2020",
"12826","CCS Drama Club Spring Musical - The Addams Family -Sunday, May 24th, 2020 at 2pm*WATCH FOR UPDATES*","Theater Performances","","3020-08","0","0","05/24/2020","INACTIVE","05/24/2020",
"12714","Little Hip Hop (Ages 5-7) - Saturdays, February 8 through June 20, 10:25am - 11:10am**CANCELLED**","Hip Hop ","Lindsay Shaner","1020-49","10","0","05/23/2020","INACTIVE","05/23/2020",
"12846","CCS Drama Club Spring Musical - The Addams Family -Saturday, May 23rd, 2020 at 2pm*WATCH FOR UPDATE*","Theater Performances","","3020-08","0","0","05/23/2020","INACTIVE","05/23/2020",
"12841","CCS Drama Club Spring Musical - The Addams Family -Sat. May 23rd, 2020 at 7:30pm*WATCH FOR UPDATE*","Theater Performances","","3020-08","0","0","05/23/2020","INACTIVE","05/23/2020",
"12649","Irish Dance 8 - Fridays, February 7 through June 19, 6:30pm - 7:30pm**CANCELLED**","Irish Step Dance","Darcy May","1020-45","8","0","05/22/2020","INACTIVE","05/22/2020",
"12644","Intermediate Irish 2 - Fridays, February 7 through June 19, 5:30pm - 6:30pm**CANCELLED**","Irish Step Dance","Darcy May","1020-44","10","0","05/22/2020","INACTIVE","05/22/2020",
"12836","CCS Drama Club Spring Musical - The Addams Family - Fri. May 22nd, 2020 at 7:30pm*WATCH FOR UPDATE*","Theater Performances","","3020-08","0","0","05/22/2020","INACTIVE","05/22/2020",
"12654","Advanced Irish Dance - Fridays, February 7 through June 19, 7pm - 8pm**CANCELLED**","Irish Step Dance","Darcy May","1020-46","8","0","05/22/2020","INACTIVE","05/22/2020",
"12639","Advanced Beginner Irish Step 3,  Fridays, February 7 through June 19, 4:30pm - 5:30pm**CANCELLED**","Irish Step Dance","Darcy May","1020-43","7","0","05/22/2020","INACTIVE","05/22/2020",
"12634","Advanced Beginner Irish Step 2 - Fridays, February 7 through June 19,  4pm - 5pm**CANCELLED**","Irish Step Dance","Darcy May","1020-42","10","0","05/22/2020","INACTIVE","05/22/2020",
"13150"," Advanced Beginner Irish Step 3,  Fridays, February 7 through June 19, 4:30pm - 5:30pm**CANCELLED**(","Irish Step Dance","Darcy May","1020-43","0","0","05/22/2020","INACTIVE","05/22/2020",
"13155"," Advanced Beginner Irish Step 3,  Fridays, February 7 through June 19, 4:30pm - 5:30pm**CANCELLED**(","Irish Step Dance","Darcy May","1020-43","0","0","05/22/2020","INACTIVE","05/22/2020",
"12614","Yoga: Strong & Joyful Yoga (All Ages), Thursdays, Feb. 6 - June 18, 6:30pm - 7:30pm**CANCELLED**","Pilates/Yoga","Janet Buonanno","1420-24","13","0","05/21/2020","INACTIVE","05/21/2020",
"12554","Tai Ji & Qi Gong - Beginner,  Thursdays, February 6 - June 18, 8:00am - 9:30am**CANCELLED**","Martial Arts ","Scott Carrino","1120-12","14","0","05/21/2020","INACTIVE","05/21/2020",
"12559","Pre-Ballet (Ages 3-4) - Thursdays, February 6 through June 18, 3:30pm - 4:15pm**CANCELLED**","Ballet","Lindsay Shaner","1020-38","7","0","05/21/2020","INACTIVE","05/21/2020",
"12604","Intro to Ballet (Ages 5-6), Thursdays, February 6th through June 18th, 4:30pm - 5:15pm**CANCELLED**","Ballet","Lindsay Shaner","1020-39","3","0","05/21/2020","INACTIVE","05/21/2020",
"12831","CCS Drama Club Spring Musical - The Addams Family - Thur. May 21st, 2020 at 7:30pm*WATCH FOR UPDATE","Theater Performances","","3020-08","0","0","05/21/2020","INACTIVE","05/21/2020",
"12609","Beginning Ballet (Ages 7 & Up)/ Ballet 1 - Thursdays, Feb. 6 - June 18, 5:30pm - 6:30pm**CANCELLED**","Ballet","Lindsay Shaner","1020-40","12","0","05/21/2020","INACTIVE","05/21/2020",
"12509","Yoga: Wednesday Alignment Centered Hatha Yoga, February 5 - June 17, 8:00am - 9:30am**CANCELLED**","Pilates/Yoga","Zaidee Bliss","1420-23","14","0","05/20/2020","INACTIVE","05/20/2020",
"12549","Hip Hop for (Ages 13-18), Wednesdays, February 5 through June 17, 7:40pm - 8:25pm**CANCELLED**","Hip Hop ","Lindsay Shaner","1020-37","8","0","05/20/2020","INACTIVE","05/20/2020",
"12544","Hip Hop (Ages 8-12) - Wednesdays, February 5 through June 17, 6:50pm - 7:35pm**CANCELLED**","Hip Hop ","Lindsay Shaner","1020-36","15","0","05/20/2020","INACTIVE","05/20/2020",
"12529","Beginner Irish Step Dance Cont.- (Ages 7 - Adult), Wednesdays, Feb. 5 - June 17, 4pm-5pm**CANCELLED*","Irish Step Dance","Darcy May","1020-11","7","0","05/20/2020","INACTIVE","05/20/2020",
"12539","Beginner Ballet & Tap (5-8yr olds) - Wednesdays, February 5 - June 17, 6:00pm - 6:45pm**CANCELLED**","Ballet","Lindsay Shaner","1020-35","9","0","05/20/2020","INACTIVE","05/20/2020",
"12534","Adult Irish Dance Cont. (Ages 18 & Up), Wednesdays, February 5 - June 17, 5pm - 6pm**CANCELLED**","Irish Step Dance","Darcy May","1020-34","6","0","05/20/2020","INACTIVE","05/20/2020",
"12474","Yoga: Gentle Evening Yoga (All Ages), Tuesdays, February 4 - June 16, 6:30pm-7:30pm**CANCELLED**","Pilates/Yoga","Jennifer Burke ","1420-22","22","0","05/19/2020","INACTIVE","05/19/2020",
"12479","Tap (Ages 7-12), Tuesdays, February 4 through June 16, 7:00pm - 7:45pm**CANCELLED**","Tap Dance","Lindsay Shaner","1020-50","4","0","05/19/2020","INACTIVE","05/19/2020",
"12459","Karate 1 & 2  (Ages 5 & Up) - Tuesdays, February 4th - June 16th, 4:30pm - 5:15pm**CANCELLED**","Martial Arts Karate","Alan Haskell","1120-10","14","0","05/19/2020","INACTIVE","05/19/2020",
"12454","Continuing Tai Ji, Tuesdays, February 4 through June 16, 8:00 - 9:30am**CANCELLED**","Martial Arts ","Scott Carrino","1120-09","6","0","05/19/2020","INACTIVE","05/19/2020",
"12804","Ballet 2 - Tuesdays, February 4 through June 16, 6:00pm - 7:00pm**CANCELLED**","Ballet","Lindsay Shaner","1020-51","3","0","05/19/2020","INACTIVE","05/19/2020",
"12408","Yoga: Gentle Yoga, Monday Mornings, Feb 3 - June 15, 8:30am - 9:45am**CANCELLED**","Pilates/Yoga","Zaidee Bliss","1420-21","7","0","05/18/2020","INACTIVE","05/18/2020",
"12449","Pre-Pointe & Pointe, Mondays, February 3 through June 15, 8:15pm - 8:45pm**CANCELLED**","Ballet","Elizabeth Call","1020-30","3","0","05/18/2020","INACTIVE","05/18/2020",
"12809","Ballet 3- Mondays, February 3 through June 15, 5:15 pm - 6:15 pm**CANCELLED**","Ballet","Elizabeth Call","1020-52","2","0","05/18/2020","INACTIVE","05/18/2020",
"12413","Adv. Beginner/Cont. Ballet (Ballet 4)- Mondays, February 3 - June 15, 6:30pm - 8:00pm**CANCELLED**","Ballet","Elizabeth Call","1020-29","6","0","05/18/2020","INACTIVE","05/18/2020",
"12403","Continuing Bollywood Dance - Sundays, February 2 through June 14, 4:00 - 5:00pm**CANCELLED**","Bollywood & BollyX","Gina Mammone Deibel","1020-28","7","0","05/17/2020","INACTIVE","05/17/2020",
"12428","2020 Annual Irish Ceili for Nola  - Sunday, May 17th, 2020 at 6:00pm**CANCELLED**","Dance Performances","","7020-08","0","0","05/17/2020","INACTIVE","05/17/2020",
"12674","Parent & Me Movement (Ages 18mo-2yrs)- Session C: Saturdays, May 16 - June 20, 9am-9:30am*CANCELLED*","Workshops - Children","Lindsay Shaner","1020-47c","0","0","05/16/2020","INACTIVE","05/16/2020",
"12439","Now & Then, A Scholarship Cabaret - May 16th, 2020 at 7pm**CANCELLED**","Fundraising Events","","7020-06","0","0","05/16/2020","INACTIVE","05/16/2020",
"12709","Ballet & Tumbling (Ages 3-5) - Saturdays, Session C: May 16 - June 20, 9:35am - 10:20am**CANCELLED**","Ballet","Lindsay Shaner","1020-48c","1","0","05/16/2020","INACTIVE","05/16/2020",
"12629","BollyX (Ages 13 & Up)  Session C: Thursdays, May 14 through June 18, 7pm - 8pm**CANCELLED**","Bollywood & BollyX","Gina Mammone Deibel","1020-41c","1","0","05/14/2020","INACTIVE","05/14/2020",
"12679","Creative Movement for (Ages 2-3) Session C- Wednesdays, May 13 - June 17, 8:30am - 9:15am*CANCELLED*","Ballet","Lindsay Shaner","1020-32c","0","0","05/13/2020","INACTIVE","05/13/2020",
"12423","Community Dance Series - Sat. May 9th. Maypole, Potluck & Contra Dancing at 4:30pm**CANCELLED**","Community Events","Fern Bradley","6020-09","0","0","05/09/2020","INACTIVE","05/09/2020",
"12398","The Susan B. Anthony Project - Sunday, May 3rd, 2020 at 2pm**NOW IN OCTOBER**","Theater Performances","","3020-09","0","0","05/03/2020","INACTIVE","05/03/2020",
"12393","The Susan B. Anthony Project - Saturday, May 2nd, 2020 at 7:30pm**NOW IN OCTOBER**","Theater Performances","","3020-09","0","0","05/02/2020","INACTIVE","05/02/2020",
"12814","Self Defense Workshop (Ages 13 and Up) - May 2, 9, & 16, 2020.  6 pm - 4 pm**CANCELLED**","Martial Arts Karate","Alan Haskell","1120-13","0","0","05/02/2020","INACTIVE","05/02/2020",
"12388","The Susan B. Anthony Project - Friday, May 1st, 2020 at 7:30pm**NOW IN OCTOBER**","Theater Performances","","3020-09","0","0","05/01/2020","INACTIVE","05/01/2020",
"12438","Annual Perennial Sale - **YOU CAN STILL GET PLANTS**","Home & Garden","","7020-05","6","0","04/25/2020","INACTIVE","04/25/2020",
"13098"," Essentrics (Ages 13 & Up) Session B: Saturdays, April 25 through May 30, 9:00am - 10:00am*CANCELLED","Fitness & Movement Classes","Terry Dansin","1420-25b","0","0","04/25/2020","INACTIVE","04/25/2020",
"12387","CCS Drama Club Spring Musical - The Addams Family -Sunday, April 5th, 2020 at 2pm**NOW IN MAY**","Theater Performances","","3020-08","0","0","04/05/2020","INACTIVE","04/05/2020",
"12382","CCS Drama Club Spring Musical - The Addams Family -Saturday, April 4th, 2020 at 7:30pm**NOW IN MAY**","Theater Performances","","3020-08","0","0","04/04/2020","INACTIVE","04/04/2020",
"12377","CCS Drama Club Spring Musical - The Addams Family -Friday, April 3rd, 2020 at 7:30pm**NOW IN MAY**","Theater Performances","","3020-08","0","0","04/03/2020","INACTIVE","04/03/2020",
"12372","CCS Drama Club Spring Musical - The Addams Family -Sunday, March 29th, 2020 at 2pm**NOW IN MAY**","Theater Performances","","3020-08","2","0","03/29/2020","INACTIVE","03/29/2020",
"12689","Parent & Me Movement (Ages 18mo-2yrs)- Session B: Saturdays, March 28 - May 9, 9am-9:30am**CANCELLED","Workshops - Children","Lindsay Shaner","1020-47b","0","0","03/28/2020","INACTIVE","03/28/2020",
"12367","CCS Drama Club Spring Musical -The Addams Family -Saturday, March 28th, 2020 at 7:30pm**NOW IN MAY**","Theater Performances","","3020-08","2","0","03/28/2020","INACTIVE","03/28/2020",
"12704","Ballet & Tumbling (Ages 3-5) - Saturdays, Session B: March 28 - May 9, 9:35am - 10:20am**CANCELLED**","Ballet","Lindsay Shaner","1020-48b","1","0","03/28/2020","INACTIVE","03/28/2020",
"12362","CCS Drama Club Spring Musical - The Addams Family - Friday, March 27th, 2020 at 7:30pm**NOW IN MAY**","Theater Performances","","3020-08","3","0","03/27/2020","INACTIVE","03/27/2020",
"12624","BollyX (Ages 13 & Up)  Session B: Thursdays, March 26 through May 7, 7pm - 8pm**CANCELLED**","Bollywood & BollyX","Gina Mammone Deibel","1020-41b","1","0","03/26/2020","INACTIVE","03/26/2020",
"12684","Creative Movement for (Ages 2-3) Session B- Wednesdays, March 25 - May 6, 8:30am - 9:15am**CANCELLED","Ballet","Lindsay Shaner","1020-32b","0","0","03/25/2020","INACTIVE","03/25/2020",
"12351","Music from Salem - Diane Walsh Plays Chopin! - Sunday, March 22nd, 2020 at 4pm**CANCELLED**","Music from Salem Performances","","5020-05","0","0","03/22/2020","INACTIVE","03/22/2020",
"12816","Opera Saratoga Presents Jack and the Beanstalk - Saturday, March 21st at 3pm**CANCELLED**","Opera Performances","","","0","0","03/21/2020","INACTIVE","03/21/2020",
"12694","Parent & Me Movement (Ages 18mo-2yrs)- Session A: Saturdays, February 8 through March 14,9am-9:30am","Workshops - Children","Lindsay Shaner","1020-47a","4","0","03/14/2020","INACTIVE","03/14/2020",
"12815","Bushwick Starr Residency Series-"" Preparedness"" by Hillary Miller-Sat. March 14th at 7pm*CANCELLED*","Theater Performances","","","0","0","03/14/2020","INACTIVE","03/14/2020",
"12699","Ballet & Tumbling (Ages 3-5) - Saturdays, Session A: February 8 through March 14, 9:35am - 10:20am","Ballet","Lindsay Shaner","1020-48a","10","0","03/14/2020","INACTIVE","03/14/2020",
"12619","BollyX (Ages 13 & Up)  Session A: Thursdays, February 6 through March 12, 7pm - 8pm","Bollywood & BollyX","Gina Mammone Deibel","1020-41a","5","0","03/12/2020","INACTIVE","03/12/2020",
"12589","Creative Movement for (Ages 2-3) Session A- Wednesdays, February 5 through March 11, 8:30am - 9:15am","Ballet","Lindsay Shaner","1020-32a","2","0","03/11/2020","INACTIVE","03/11/2020",
"12469","Barre Fit: Wednesday, February 26 through March 11, 10:00 am - 10:45 am","Ballet","Elizabeth Call","1020-31","3","0","03/11/2020","INACTIVE","03/11/2020",
"12418","Hubbard Hall Community Dance Series - Saturday, March 7th, 2020. Potluck 5pm. Dancing 6-8pm","Community Events","Fern Bradley","6020-09","0","0","03/07/2020","INACTIVE","03/07/2020",
"12664","Essentrics (Ages 13 & Up) Session A: Saturdays, February 29 through March 7, 9:00am - 10:00am","Fitness & Movement Classes","Terry Dansin","1420-25a","4","0","03/07/2020","INACTIVE","03/07/2020",
"12320","Russian Tea Party -  Sunday, February 23rd, 2020 at 4pm","Dance Performances","","7020-04","36","0","02/23/2020","INACTIVE","02/23/2020",
"12346","Chamber Music presented by Daniel Shulman - Sunday February 22nd, 2020 at 7pm","Music Performances","","6020-10","16","0","02/22/2020","INACTIVE","02/22/2020",
"12163","Essentrics (Ages 13 & Up) Session C: Saturdays, Jan.11th - Feb.15th, 2020. 9:00 - 10:00am","Fitness & Movement Classes","Terry Dansin","1420-20c","5","0","02/15/2020","INACTIVE","02/15/2020",
"12315","Brews & Blues Featuring the Roadside Blues Band! Saturday, February 8th, 2020 at 6 pm","Fundraising Events","","7020-03","46","0","02/08/2020","INACTIVE","02/08/2020",
"12464","Karate 3 - (Ages 13-18), Tuesdays, February 4th through June 16th. 5:15pm - 6:00pm  **CANCELLED**","Martial Arts Karate","Alan Haskell","1120-11","0","0","02/04/2020","INACTIVE","02/04/2020",
"12284","Stupid F*%king Bird by Aaron Posner- Sunday, February 2nd, 2020 at 2pm","Theater Performances","","3020-07","64","0","02/02/2020","INACTIVE","02/02/2020",
"12274","Stupid F*%king Bird by Aaron Posner- Saturday, February 1st, 2020 at 7:30pm","Theater Performances","","3020-07","47","0","02/01/2020","INACTIVE","02/01/2020",
"12726","Stupid F*%king Bird by Aaron Posner- Saturday, February 1st, 2020 at 2pm","Theater Performances","","3020-07","37","0","02/01/2020","INACTIVE","02/01/2020",
"12188","Little Hip Hop (Ages 5-7) - Saturdays, Sep.14th - Feb.1st. 10:25am - 11:10am","Hip Hop ","Lindsay Shaner","1020-27","11","0","02/01/2020","INACTIVE","02/01/2020",
"12264","Stupid F*%king Bird by Aaron Posner- Friday, January 31st, 2020 at 7:30pm","Theater Performances","","3020-07","57","0","01/31/2020","INACTIVE","01/31/2020",
"12148","Irish Dance 8 - Fridays, Sep.13th - Jan31st. 6:30pm - 7:30pm","Irish Step Dance","Darcy May","1020-23","9","0","01/31/2020","INACTIVE","01/31/2020",
"12143","Intermediate Irish 2 - Fridays, Sep.13th - Jan.31st. 5:30pm - 6:30pm","Irish Step Dance","Darcy May","1020-22","10","0","01/31/2020","INACTIVE","01/31/2020",
"12168","Advanced Irish Dance - Fridays, Sep.13th - Jan.31st. 7pm - 8pm","Irish Step Dance","Darcy May","1020-24","8","0","01/31/2020","INACTIVE","01/31/2020",
"12138","Advanced Beginner Irish Step 3,  Fridays, Sep.13th - Jan.31st. 4:30pm - 5:30pm","Irish Step Dance","Darcy May","1020-21","7","0","01/31/2020","INACTIVE","01/31/2020",
"12133","Advanced Beginner Irish Step 2 - Fridays, Sep.13th - Jan.31st.  4pm - 5pm","Irish Step Dance","Darcy May","1020-20","11","0","01/31/2020","INACTIVE","01/31/2020",
"12088","Tai Ji & Qi Gong - Beginner,  Thursdays, Sep.5th - Jan.30th. 8:00am - 9:30am","Martial Arts ","Scott Carrino","1120-08","25","0","01/30/2020","INACTIVE","01/30/2020",
